H_estimate,H_error,mu,sigma,T
-0.435452,0.00383602,0.795121,0.581961,0.00310787
-0.436291,0.00383707,0.797863,0.584515,0.00310787
-0.432381,0.00422595,0.808731,0.57574,0.00310787
-0.438084,0.0039449,0.805192,0.57838,0.00310787
-0.443259,0.00349619,0.808142,0.584371,0.00310787
-0.44121,0.00368023,0.7966,0.590681,0.00310787
-0.439582,0.00349944,0.7966,0.590681,0.00310787
-0.44175,0.00341702,0.7966,0.590681,0.00310787
-0.442171,0.00383205,0.800032,0.585288,0.00310787
-0.438023,0.00379582,0.803926,0.583285,0.00310787
-0.430093,0.00407575,0.801788,0.576642,0.00310787
-0.438458,0.003999,0.80736,0.57635,0.00310787
-0.431926,0.00392419,0.803149,0.578367,0.00310787
-0.4286,0.00398811,0.78978,0.578444,0.00310787
-0.432281,0.00404419,0.78978,0.578444,0.00310787
-0.44213,0.0036262,0.791487,0.586104,0.00310787
-0.442322,0.00343029,0.791487,0.586104,0.00310787
-0.43538,0.00353141,0.791487,0.586104,0.00310787
-0.435565,0.00432842,0.786055,0.592577,0.00310787
-0.435874,0.00358573,0.790025,0.587358,0.00310787
-0.441904,0.00352361,0.792341,0.589515,0.00310787
-0.438486,0.00356568,0.792341,0.589515,0.00310787
-0.44151,0.00358704,0.792341,0.589515,0.00310787
-0.440523,0.00362586,0.796765,0.589582,0.00310787
-0.437263,0.00333841,0.793955,0.596506,0.00310787
-0.435321,0.00361237,0.798317,0.58959,0.00310787
-0.435124,0.00351191,0.798317,0.58959,0.00310787
-0.442776,0.00348691,0.792617,0.594623,0.00310787
-0.43922,0.00374778,0.788897,0.595688,0.00310787
-0.43817,0.00320902,0.788897,0.595688,0.00310787
-0.445732,0.00302441,0.790766,0.605784,0.00310787
-0.440861,0.00391251,0.788188,0.612282,0.00310787
-0.44113,0.00389164,0.781983,0.615835,0.00310787
-0.453456,0.00301343,0.781983,0.615835,0.00310787
-0.448432,0.00335984,0.795264,0.624011,0.00310787
-0.445369,0.00358766,0.789109,0.62307,0.00310787
-0.441211,0.00337417,0.779443,0.60982,0.00310787
-0.443686,0.00316862,0.777283,0.612872,0.00310787
-0.444009,0.00340946,0.795482,0.617046,0.00310787
-0.445699,0.00378278,0.784681,0.629496,0.00310787
-0.444174,0.00315003,0.784681,0.629496,0.00310787
-0.439951,0.0032041,0.788597,0.615828,0.00310787
-0.442384,0.00347635,0.790606,0.624994,0.00307211
-0.44804,0.00339708,0.796391,0.62936,0.00307211
-0.443537,0.00375627,0.788886,0.636524,0.00307211
-0.44736,0.00332572,0.788886,0.636524,0.00307211
-0.446337,0.00322118,0.788886,0.636524,0.00307211
-0.445631,0.00338722,0.788886,0.636524,0.00307211
-0.446269,0.0030532,0.77825,0.633512,0.00307211
-0.440859,0.00363137,0.77825,0.633512,0.00307211
-0.438224,0.0035933,0.77825,0.633512,0.00307211
-0.444251,0.00296116,0.767273,0.639194,0.00307211
-0.440617,0.00354333,0.775591,0.63879,0.00307211
-0.440392,0.003261,0.772125,0.631858,0.00307211
-0.4357,0.00397408,0.772125,0.631858,0.00307211
-0.440868,0.00342204,0.772125,0.631858,0.00307211
-0.451505,0.00341774,0.784321,0.626529,0.00307211
-0.445299,0.00337902,0.784321,0.626529,0.00307211
-0.440931,0.00310749,0.77676,0.630017,0.00307211
-0.454365,0.00307757,0.775802,0.628092,0.00307211
-0.446457,0.00345636,0.780719,0.625094,0.00307211
-0.442685,0.00387683,0.784437,0.630975,0.00307211
-0.443653,0.00355353,0.783088,0.640304,0.00307211
-0.446801,0.00342497,0.779828,0.638742,0.00307211
-0.435317,0.00401367,0.779828,0.638742,0.00307211
-0.44665,0.00334177,0.786164,0.638061,0.00307211
-0.441809,0.00374895,0.788118,0.634096,0.00307211
-0.443647,0.00368684,0.784034,0.634637,0.00307211
-0.445254,0.00392447,0.782807,0.630015,0.00307211
-0.441437,0.00377594,0.782807,0.630015,0.00307211
-0.442715,0.00401846,0.786159,0.63075,0.00307211
-0.448188,0.00314763,0.786159,0.63075,0.00307211
-0.444277,0.00368941,0.787656,0.626581,0.00307211
-0.447225,0.00332619,0.782636,0.630731,0.00307211
-0.442167,0.00321953,0.778686,0.625372,0.00307211
-0.447191,0.00346531,0.791928,0.636371,0.00307211
-0.443363,0.00360784,0.791928,0.636371,0.00307211
-0.447565,0.00364636,0.811657,0.629126,0.00307211
-0.446896,0.00362436,0.821912,0.62573,0.00307211
-0.439039,0.00414957,0.821912,0.62573,0.00307211
-0.440994,0.00348106,0.821912,0.62573,0.00307211
-0.439637,0.00425655,0.821912,0.62573,0.00307211
-0.444567,0.00393008,0.81619,0.631182,0.00307211
-0.441484,0.00408712,0.816162,0.634876,0.00307211
-0.436652,0.00418027,0.822157,0.642249,0.00307211
-0.43111,0.00615374,0.824158,0.647306,0.00307211
-0.43059,0.00620363,0.829689,0.647955,0.00307211
-0.438421,0.00642751,0.829689,0.647955,0.00307211
-0.43408,0.00492651,0.817212,0.65029,0.00307211
-0.432406,0.00518188,0.817212,0.65029,0.00307211
-0.432801,0.00430511,0.817212,0.65029,0.00307211
-0.443604,0.00412618,0.817212,0.65029,0.00307211
-0.438428,0.00420494,0.81294,0.651035,0.00307211
-0.437857,0.00458488,0.815438,0.647146,0.00307211
-0.435887,0.00455423,0.81078,0.658194,0.00307211
-0.426547,0.00565326,0.806131,0.661493,0.00307211
-0.427944,0.00559623,0.798643,0.660294,0.00307211
-0.42889,0.00588379,0.798643,0.660294,0.00307211
-0.43199,0.00600092,0.794359,0.66263,0.00307211
-0.431739,0.00506018,0.794359,0.66263,0.00307211
-0.433338,0.00409803,0.794359,0.66263,0.00307211
-0.441894,0.00370867,0.792379,0.65352,0.00307211
-0.432857,0.00518173,0.792379,0.65352,0.00307211
-0.436888,0.00427183,0.792379,0.65352,0.00307211
-0.439543,0.00417994,0.792379,0.65352,0.00307211
-0.431814,0.00398531,0.777124,0.66554,0.00307211
-0.427791,0.00476229,0.777124,0.66554,0.00307211
-0.429343,0.00447533,0.77713,0.659349,0.00307211
-0.433728,0.00432323,0.764243,0.653992,0.00307211
-0.428685,0.00420924,0.755264,0.667353,0.00307211
-0.426094,0.00433164,0.757795,0.663775,0.00307211
-0.431826,0.00343102,0.757795,0.663775,0.00307211
-0.433105,0.00366249,0.755278,0.655194,0.00307211
-0.43306,0.00400312,0.75433,0.655767,0.00307211
-0.425457,0.00427259,0.757701,0.653355,0.00307211
-0.431994,0.00380919,0.761283,0.651514,0.00307211
-0.43203,0.00388199,0.761283,0.651514,0.00307211
-0.433887,0.0038065,0.752186,0.658539,0.00307211
-0.425694,0.00452325,0.761848,0.663649,0.00307211
-0.428283,0.00509615,0.771178,0.651204,0.00307211
-0.430734,0.0042301,0.778524,0.658057,0.00307211
-0.435378,0.00380446,0.781466,0.643057,0.00307211
-0.442317,0.00361258,0.781466,0.643057,0.00307211
-0.436449,0.00440572,0.781466,0.643057,0.00307211
-0.440342,0.00367206,0.780577,0.645663,0.00307211
-0.439438,0.00340346,0.776296,0.636619,0.00307211
-0.436374,0.00400873,0.770001,0.628424,0.00307211
-0.441646,0.00336412,0.770001,0.628424,0.00307211
-0.441233,0.00359679,0.770001,0.628424,0.00307211
-0.438712,0.00367671,0.779724,0.63264,0.00307211
-0.440212,0.00383554,0.779724,0.63264,0.00307211
-0.441384,0.00320637,0.785501,0.63206,0.00307211
-0.445048,0.00366327,0.785501,0.63206,0.00307211
-0.440339,0.00386468,0.780364,0.635515,0.00307211
-0.442541,0.00372559,0.787983,0.631844,0.00307211
-0.43788,0.00430154,0.780179,0.636939,0.00307211
-0.4377,0.00415857,0.783945,0.642528,0.00307211
-0.440088,0.00343228,0.783945,0.642528,0.00307211
-0.438514,0.00356106,0.778566,0.645934,0.00307211
-0.439409,0.00486156,0.784317,0.631035,0.00307211
-0.450332,0.00307273,0.786219,0.623247,0.00307211
-0.45162,0.00287825,0.789769,0.613742,0.00307211
-0.44618,0.00308146,0.791617,0.603833,0.00303677
-0.445654,0.00337972,0.793918,0.599505,0.00303677
-0.449049,0.00379803,0.791465,0.604968,0.00303677
-0.44344,0.00334826,0.791465,0.604968,0.00303677
-0.443743,0.003654,0.787337,0.601252,0.00303677
-0.444549,0.00304472,0.793328,0.609277,0.00303677
-0.451169,0.00273644,0.793328,0.609277,0.00303677
-0.44322,0.00346994,0.793328,0.609277,0.00303677
-0.440769,0.00365768,0.781711,0.60285,0.00303677
-0.442037,0.0033738,0.784666,0.611652,0.00303677
-0.443023,0.00373351,0.784666,0.611652,0.00303677
-0.441789,0.00324379,0.777537,0.604451,0.00303677
-0.439575,0.0033181,0.777537,0.604451,0.00303677
-0.444243,0.00300179,0.777537,0.604451,0.00303677
-0.44648,0.00307502,0.785956,0.603142,0.00303677
-0.445211,0.00383008,0.787574,0.601048,0.00303677
-0.445218,0.00386611,0.801879,0.61931,0.00303677
-0.444938,0.00339268,0.798504,0.616829,0.00303677
-0.447717,0.00361536,0.803068,0.616084,0.00303677
-0.449455,0.00359532,0.803068,0.616084,0.00303677
-0.444232,0.00332338,0.795723,0.615048,0.00303677
-0.444512,0.00343589,0.803908,0.608502,0.00303677
-0.443453,0.00317142,0.808755,0.612891,0.00303677
-0.445327,0.00310855,0.793868,0.613913,0.00303677
-0.440703,0.00329384,0.788917,0.614067,0.00303677
-0.444444,0.00479454,0.795673,0.620165,0.00303677
-0.442028,0.00324632,0.782397,0.625386,0.00303677
-0.431376,0.00400962,0.765721,0.627107,0.00303677
-0.440436,0.00304726,0.765721,0.627107,0.00303677
-0.439477,0.00363717,0.76935,0.639982,0.00303677
-0.439524,0.00367809,0.774788,0.639003,0.00303677
-0.439405,0.00363679,0.774788,0.639003,0.00303677
-0.439899,0.00400205,0.782814,0.643322,0.00303677
-0.448272,0.0028789,0.782814,0.643322,0.00303677
-0.440574,0.00385663,0.781216,0.630796,0.00303677
-0.450579,0.00297622,0.782413,0.634354,0.00303677
-0.437059,0.00372507,0.78306,0.638142,0.00303677
-0.447365,0.00348689,0.78306,0.638142,0.00303677
-0.442009,0.00360315,0.774469,0.641158,0.00303677
-0.443529,0.00319816,0.774469,0.641158,0.00303677
-0.437605,0.00444541,0.780565,0.643153,0.00303677
-0.441178,0.00341161,0.780565,0.643153,0.00303677
-0.442999,0.00352008,0.788209,0.644024,0.00303677
-0.443926,0.00377773,0.788209,0.644024,0.00303677
-0.446217,0.00313249,0.794129,0.654278,0.00303677
-0.435964,0.00386091,0.794129,0.654278,0.00303677
-0.43896,0.00439003,0.79815,0.643618,0.00303677
-0.442481,0.00377559,0.79815,0.643618,0.00303677
-0.441442,0.00401823,0.79815,0.643618,0.00303677
-0.443863,0.00326691,0.787666,0.630732,0.00303677
-0.442886,0.0038158,0.787666,0.630732,0.00303677
-0.442962,0.00398769,0.792897,0.623492,0.00303677
-0.449249,0.00276781,0.786217,0.630852,0.00303677
-0.442696,0.00436223,0.805112,0.634848,0.00303677
-0.441408,0.00376079,0.796245,0.635179,0.00303677
-0.446745,0.00341116,0.801016,0.638181,0.00303677
-0.444908,0.00392311,0.812317,0.634308,0.00303677
-0.441435,0.00419417,0.810705,0.639227,0.00303677
-0.443706,0.00397177,0.830186,0.63504,0.00303677
-0.446885,0.00351604,0.830186,0.63504,0.00303677
-0.444539,0.00384176,0.830186,0.63504,0.00303677
-0.437559,0.0046777,0.825416,0.632031,0.00303677
-0.441689,0.00520869,0.817665,0.643009,0.00303677
-0.444796,0.0031621,0.821335,0.636834,0.00303677
-0.436769,0.00418883,0.82791,0.649517,0.00303677
-0.443529,0.00412718,0.82476,0.642431,0.00303677
-0.439642,0.0046697,0.824771,0.649613,0.00303677
-0.436336,0.00481752,0.834032,0.647845,0.00303677
-0.431609,0.00526908,0.837389,0.638875,0.00303677
-0.44452,0.00344883,0.82797,0.627474,0.00303677
-0.447635,0.00385887,0.817612,0.632732,0.00303677
-0.448374,0.00352892,0.817612,0.632732,0.00303677
-0.442649,0.00361727,0.817612,0.632732,0.00303677
-0.448032,0.00363069,0.817612,0.632732,0.00303677
-0.448451,0.00421779,0.817612,0.632732,0.00303677
-0.443871,0.0041207,0.817612,0.632732,0.00303677
-0.443083,0.0042382,0.820615,0.637561,0.00303677
-0.440016,0.00419348,0.824849,0.633119,0.00303677
-0.432595,0.00415811,0.81307,0.64316,0.00303677
-0.43973,0.00471712,0.830981,0.634456,0.00303677
-0.436682,0.00481959,0.830981,0.634456,0.00303677
-0.441709,0.00348294,0.830981,0.634456,0.00303677
-0.445111,0.00395346,0.830981,0.634456,0.00303677
-0.431345,0.0046538,0.827081,0.631491,0.00303677
-0.440818,0.00335962,0.827081,0.631491,0.00303677
-0.444978,0.00355337,0.828086,0.62217,0.00303677
-0.436936,0.00409761,0.835504,0.63181,0.00303677
-0.435689,0.00387466,0.835504,0.63181,0.00303677
-0.431991,0.00451031,0.847989,0.635328,0.00303677
-0.432446,0.00407913,0.852648,0.640399,0.00303677
-0.432251,0.0051107,0.854998,0.63504,0.00303677
-0.427756,0.00566512,0.854521,0.624593,0.00303677
-0.431322,0.00435478,0.854521,0.624593,0.00303677
-0.438112,0.00408028,0.841557,0.626162,0.00303677
-0.44458,0.00523334,0.843169,0.6218,0.00303677
-0.433056,0.00471238,0.843169,0.6218,0.00303677
-0.446294,0.00355834,0.839944,0.626092,0.00303677
-0.431084,0.00507046,0.850083,0.634936,0.00303677
-0.429956,0.00478228,0.861144,0.633605,0.00303677
-0.429904,0.00461906,0.861144,0.633605,0.00303677
-0.4339,0.00512205,0.861144,0.633605,0.00300184
-0.43268,0.00447427,0.853573,0.634345,0.00300184
-0.432526,0.00406833,0.85353,0.630773,0.00300184
-0.43177,0.00453794,0.84537,0.640979,0.00300184
-0.436897,0.00457126,0.843751,0.631378,0.00300184
-0.434661,0.00410764,0.842842,0.638588,0.00300184
-0.431579,0.00612402,0.842842,0.638588,0.00300184
-0.430211,0.00532437,0.842492,0.641927,0.00300184
-0.433011,0.00489049,0.846143,0.643359,0.00300184
-0.423773,0.00497999,0.847519,0.646619,0.00300184
-0.428805,0.00468141,0.847519,0.646619,0.00300184
-0.419169,0.00729152,0.842671,0.650854,0.00300184
-0.429258,0.00565453,0.842671,0.650854,0.00300184
-0.43685,0.00495561,0.842671,0.650854,0.00300184
-0.427579,0.00488736,0.842671,0.650854,0.00300184
-0.426217,0.00556329,0.85087,0.655708,0.00300184
-0.426459,0.00633699,0.844219,0.6631,0.00300184
-0.432417,0.00494134,0.834641,0.651812,0.00300184
-0.437735,0.00451888,0.834881,0.648926,0.00300184
-0.424702,0.00594807,0.834881,0.648926,0.00300184
-0.438473,0.00495602,0.834881,0.648926,0.00300184
-0.439395,0.00410889,0.833325,0.652288,0.00300184
-0.427657,0.00580802,0.833325,0.652288,0.00300184
-0.430139,0.00552513,0.826386,0.658815,0.00300184
-0.433441,0.00458718,0.815424,0.657799,0.00300184
-0.431789,0.00482698,0.815424,0.657799,0.00300184
-0.426641,0.00474208,0.820251,0.665656,0.00300184
-0.427111,0.00571945,0.817171,0.670116,0.00300184
-0.426438,0.00569067,0.817171,0.670116,0.00300184
-0.432358,0.00471361,0.811099,0.670788,0.00300184
-0.426935,0.00613815,0.811099,0.670788,0.00300184
-0.414468,0.00629987,0.811099,0.670788,0.00300184
-0.429666,0.00487092,0.811099,0.670788,0.00300184
-0.423059,0.00560377,0.812996,0.670703,0.00300184
-0.427637,0.00601825,0.812996,0.670703,0.00300184
-0.423665,0.00697075,0.822547,0.663,0.00300184
-0.426433,0.00539882,0.825394,0.657238,0.00300184
-0.425222,0.00563233,0.841233,0.654125,0.00300184
-0.429077,0.0049743,0.840111,0.655146,0.00300184
-0.434475,0.00445603,0.833029,0.643865,0.00300184
-0.444205,0.00367838,0.819711,0.643818,0.00300184
-0.440304,0.00418677,0.810461,0.652879,0.00300184
-0.436437,0.0043557,0.814237,0.641859,0.00300184
-0.443331,0.00368222,0.806457,0.642207,0.00300184
-0.441937,0.00399091,0.815043,0.626364,0.00300184
-0.447978,0.00341841,0.815043,0.626364,0.00300184
-0.44481,0.00361446,0.815043,0.626364,0.00300184
-0.449077,0.00342955,0.805023,0.627083,0.00300184
-0.443037,0.00355136,0.792635,0.639271,0.00300184
-0.440375,0.00419683,0.792635,0.639271,0.00300184
-0.443412,0.00350408,0.792635,0.639271,0.00300184
-0.450657,0.00347942,0.800429,0.636168,0.00300184
-0.444788,0.003414,0.794309,0.629958,0.00300184
-0.447601,0.00316764,0.794309,0.629958,0.00300184
-0.441434,0.00348648,0.794309,0.629958,0.00300184
-0.451593,0.003099,0.794309,0.629958,0.00300184
-0.442214,0.00442033,0.794309,0.629958,0.00300184
-0.443897,0.00341882,0.787223,0.616624,0.00300184
-0.449143,0.00304501,0.787223,0.616624,0.00300184
-0.447496,0.00293556,0.787223,0.616624,0.00300184
-0.442423,0.00324361,0.783772,0.60986,0.00300184
-0.450106,0.0028554,0.785392,0.617566,0.00300184
-0.444462,0.00316278,0.777698,0.608271,0.00300184
-0.442082,0.00343081,0.777698,0.608271,0.00300184
-0.443682,0.00316722,0.777698,0.608271,0.00300184
-0.443128,0.00326915,0.777698,0.608271,0.00300184
-0.450559,0.00295019,0.777698,0.608271,0.00300184
-0.442174,0.00299528,0.772295,0.611603,0.00300184
-0.444341,0.00283018,0.774966,0.610374,0.00300184
-0.442955,0.00329905,0.774966,0.610374,0.00300184
-0.444842,0.00291694,0.770267,0.608076,0.00300184
-0.439686,0.00370727,0.776314,0.612017,0.00300184
-0.439966,0.00328135,0.776314,0.612017,0.00300184
-0.44715,0.00298262,0.786243,0.60278,0.00300184
-0.449259,0.00327021,0.786243,0.60278,0.00300184
-0.444071,0.00330816,0.786243,0.60278,0.00300184
-0.441355,0.0032901,0.789983,0.611146,0.00300184
-0.446558,0.00337422,0.790938,0.608437,0.00300184
-0.447226,0.00296242,0.796775,0.610529,0.00300184
-0.44953,0.00283367,0.787656,0.613925,0.00300184
-0.448074,0.00318495,0.791193,0.614057,0.00300184
-0.444565,0.00377285,0.797195,0.620989,0.00300184
-0.444946,0.00319192,0.79702,0.61539,0.00300184
-0.441414,0.00400861,0.803376,0.626814,0.00300184
-0.448288,0.00402207,0.803376,0.626814,0.00300184
-0.449506,0.00331898,0.806764,0.624351,0.00300184
-0.444986,0.00317528,0.812251,0.614494,0.00300184
-0.44966,0.00306267,0.805609,0.607859,0.00300184
-0.447684,0.0038223,0.810659,0.608806,0.00300184
-0.443171,0.00380201,0.816201,0.612513,0.00300184
-0.444581,0.0045079,0.811633,0.619355,0.00300184
-0.447723,0.00306176,0.814071,0.614806,0.00300184
-0.441113,0.00412756,0.814071,0.614806,0.00300184
-0.442493,0.00331315,0.830753,0.607581,0.00300184
-0.437969,0.00427677,0.829951,0.617878,0.00300184
-0.440511,0.00385668,0.8279,0.615827,0.00300184
-0.450299,0.00314099,0.8279,0.615827,0.00300184
-0.440698,0.0035219,0.8279,0.615827,0.00300184
-0.436842,0.00355216,0.830222,0.604947,0.00300184
-0.437399,0.00409794,0.825843,0.599059,0.00300184
-0.438922,0.00389143,0.826307,0.596189,0.0029673
-0.437568,0.00488782,0.827143,0.590079,0.0029673
-0.444895,0.00367685,0.827143,0.590079,0.0029673
-0.443462,0.00329085,0.815806,0.59101,0.0029673
-0.440774,0.00360077,0.805295,0.598028,0.0029673
-0.442411,0.00346057,0.805295,0.598028,0.0029673
-0.443294,0.00340188,0.805295,0.598028,0.0029673
-0.443994,0.00321419,0.794347,0.601884,0.0029673
-0.443567,0.00361993,0.794347,0.601884,0.0029673
-0.447644,0.00347689,0.801071,0.609842,0.0029673
-0.443427,0.00353694,0.804817,0.592498,0.0029673
-0.436196,0.00365396,0.801956,0.591621,0.0029673
-0.446185,0.00342561,0.808675,0.602996,0.0029673
-0.440857,0.00349406,0.814735,0.599707,0.0029673
-0.443042,0.00309561,0.805543,0.609692,0.0029673
-0.443562,0.00335677,0.80729,0.603402,0.0029673
-0.44941,0.00347122,0.806554,0.602322,0.0029673
-0.44871,0.00317579,0.812951,0.617727,0.0029673
-0.449304,0.00320068,0.817111,0.621157,0.0029673
-0.446631,0.00381348,0.815121,0.620112,0.0029673
-0.439376,0.00383842,0.820302,0.621516,0.0029673
-0.437319,0.00447972,0.821897,0.634061,0.0029673
-0.444248,0.00371349,0.821897,0.634061,0.0029673
-0.440066,0.00413409,0.817214,0.627456,0.0029673
-0.446269,0.00393636,0.82019,0.624336,0.0029673
-0.444754,0.00377928,0.82019,0.624336,0.0029673
-0.442983,0.0042515,0.819942,0.62033,0.0029673
-0.442496,0.00500643,0.819942,0.62033,0.0029673
-0.4437,0.00355292,0.814768,0.607154,0.0029673
-0.450636,0.00358417,0.814768,0.607154,0.0029673
-0.447365,0.00347874,0.819987,0.601667,0.0029673
-0.444103,0.00382033,0.818453,0.609541,0.0029673
-0.448961,0.00376482,0.808371,0.618484,0.0029673
-0.445421,0.00394944,0.803565,0.629343,0.0029673
-0.447987,0.00325522,0.803565,0.629343,0.0029673
-0.443392,0.0035921,0.80034,0.631523,0.0029673
-0.449767,0.0030918,0.795649,0.629638,0.0029673
-0.442768,0.00432609,0.795649,0.629638,0.0029673
-0.44391,0.00372577,0.795649,0.629638,0.0029673
-0.446121,0.0033657,0.799946,0.631372,0.0029673
-0.447288,0.00339077,0.799946,0.631372,0.0029673
-0.444358,0.00345474,0.799946,0.631372,0.0029673
-0.442166,0.0035271,0.799312,0.618397,0.0029673
-0.443102,0.00359123,0.792318,0.620762,0.0029673
-0.450467,0.00320613,0.792318,0.620762,0.0029673
-0.445864,0.00350834,0.792504,0.626953,0.0029673
-0.450914,0.00306493,0.792504,0.626953,0.0029673
-0.444673,0.00326633,0.792504,0.626953,0.0029673
-0.444583,0.00440244,0.792504,0.626953,0.0029673
-0.443749,0.00361812,0.785232,0.631076,0.0029673
-0.441713,0.00367978,0.770711,0.63837,0.0029673
-0.441975,0.0038897,0.779147,0.622862,0.0029673
-0.441187,0.00364455,0.779147,0.622862,0.0029673
-0.445581,0.00308852,0.779147,0.622862,0.0029673
-0.444187,0.00364367,0.785322,0.624917,0.0029673
-0.441602,0.00322213,0.783693,0.624678,0.0029673
-0.445305,0.00352198,0.783693,0.624678,0.0029673
-0.444965,0.00378565,0.776296,0.62627,0.0029673
-0.445178,0.00296851,0.773366,0.625253,0.0029673
-0.438683,0.00307314,0.773366,0.625253,0.0029673
-0.445323,0.00310283,0.773366,0.625253,0.0029673
-0.446514,0.00291049,0.771966,0.62724,0.0029673
-0.449099,0.00283886,0.773209,0.623089,0.0029673
-0.438809,0.00392924,0.773209,0.623089,0.0029673
-0.444424,0.00294782,0.76124,0.622273,0.0029673
-0.440899,0.0037815,0.77107,0.624643,0.0029673
-0.442415,0.00370009,0.779427,0.621799,0.0029673
-0.446994,0.00277657,0.779427,0.621799,0.0029673
-0.443752,0.00353112,0.781337,0.625859,0.0029673
